Name,Image source,Rating,Genres,Release year
Durarara!!x2 Ketsu,https://cdn.myanimelist.net/images/anime/6/77838.jpg,8.05,"['Action', 'Mystery', 'Supernatural']",2016
Kuroko no Basket,https://cdn.myanimelist.net/images/anime/11/50453.jpg,8.05,"['Sports', 'School', 'Team Sports']",2012
Koukyoushihen Eureka Seven,https://cdn.myanimelist.net/images/anime/12/34443.jpg,8.05,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi', 'Mecha']",2005
Kodomo no Omocha (TV),https://cdn.myanimelist.net/images/anime/5/7016.jpg,8.05,"['Comedy', 'Drama', 'Romance', 'Love Polygon', 'Showbiz']",1996
Toradora!,https://cdn.myanimelist.net/images/anime/13/22128.jpg,8.05,"['Drama', 'Romance', 'Love Polygon', 'School']",2008
Dorohedoro,https://cdn.myanimelist.net/images/anime/1230/119278.jpg,8.05,"['Action', 'Comedy', 'Fantasy', 'Horror', 'Gore']",2020
Darker than Black: Kuro no Keiyakusha,https://cdn.myanimelist.net/images/anime/5/19570.jpg,8.05,"['Action', 'Mystery', 'Sci-Fi', 'Super Power']",2007
Yowamushi Pedal: Grande Road,https://cdn.myanimelist.net/images/anime/12/67799.jpg,8.05,"['Sports', 'Racing']",2014
Angel Beats!,https://cdn.myanimelist.net/images/anime/1244/111115.jpg,8.05,"['Drama', 'Fantasy', 'School']",2010
No Game No Life,https://cdn.myanimelist.net/images/anime/1074/111944.jpg,8.05,"['Comedy', 'Fantasy', 'Ecchi', 'Isekai', 'Strategy Game']",2014
World Trigger 2nd Season,https://cdn.myanimelist.net/images/anime/1598/110462.jpg,8.05,"['Action', 'Sci-Fi']",2021
NieR:Automata Ver1.1a Part 2,https://cdn.myanimelist.net/images/anime/1364/143539.jpg,8.04,"['Action', 'Fantasy', 'Sci-Fi']",2024
Gosick,https://cdn.myanimelist.net/images/anime/11/27906.jpg,8.04,"['Drama', 'Mystery', 'Romance', 'Historical']",2011
Shijou Saikyou no Deshi Kenichi,https://cdn.myanimelist.net/images/anime/9/75515.jpg,8.04,"['Action', 'Comedy', 'Martial Arts', 'School']",2006
Azumanga Daiou The Animation,https://cdn.myanimelist.net/images/anime/1066/117358.jpg,8.04,"['Comedy', 'CGDCT', 'Gag Humor', 'School']",2002
Akatsuki no Yona,https://cdn.myanimelist.net/images/anime/9/64225.jpg,8.03,"['Adventure', 'Fantasy', 'Romance']",2014
Karakai Jouzu no Takagi-san 2,https://cdn.myanimelist.net/images/anime/1393/107033.jpg,8.03,"['Comedy', 'Love Status Quo', 'School']",2019
Mairimashita! Iruma-kun 2nd Season,https://cdn.myanimelist.net/images/anime/1527/113656.jpg,8.03,"['Comedy', 'Fantasy', 'Isekai', 'School']",2021
Lovely★Complex,https://cdn.myanimelist.net/images/anime/11/75563.jpg,8.03,"['Comedy', 'Romance', 'School']",2007
Dennou Coil,https://cdn.myanimelist.net/images/anime/5/12844.jpg,8.03,"['Adventure', 'Award Winning', 'Drama', 'Mystery', 'Sci-Fi']",2007
Black Lagoon,https://cdn.myanimelist.net/images/anime/1906/121592.jpg,8.03,"['Action', 'Adult Cast', 'Organized Crime']",2006
Tsuki ga Kirei,https://cdn.myanimelist.net/images/anime/2/85592.jpg,8.03,"['Romance', 'School']",2017
5-toubun no Hanayome ∬,https://cdn.myanimelist.net/images/anime/1775/109514.jpg,8.03,"['Comedy', 'Romance', 'Harem', 'School']",2021
Glass no Kamen (2005),https://cdn.myanimelist.net/images/anime/7/75061.jpg,8.03,"['Drama', 'Romance', 'Performing Arts', 'Showbiz']",2005
Kill la Kill,https://cdn.myanimelist.net/images/anime/1464/111943.jpg,8.03,"['Action', 'Comedy', 'Fantasy', 'Ecchi', 'School', 'Urban Fantasy']",2013
Hibike! Euphonium,https://cdn.myanimelist.net/images/anime/1517/142072.jpg,8.02,"['Drama', 'Music', 'Performing Arts', 'School']",2015
Kimi ni Todoke,https://cdn.myanimelist.net/images/anime/1502/124384.jpg,8.02,"['Drama', 'Romance', 'School']",2009
Full Metal Panic? Fumoffu,https://cdn.myanimelist.net/images/anime/4/75260.jpg,8.02,"['Action', 'Comedy', 'Gag Humor', 'School']",2003
Yuru Camp△ Season 3,https://cdn.myanimelist.net/images/anime/1178/142710.jpg,8.02,"['Slice of Life', 'CGDCT', 'Iyashikei']",2024
Ginga Nagareboshi Gin,https://cdn.myanimelist.net/images/anime/3/47461.jpg,8.02,"['Action', 'Adventure', 'Drama', 'Anthropomorphic']",1986
Magi: The Labyrinth of Magic,https://cdn.myanimelist.net/images/anime/11/42773.jpg,8.01,"['Action', 'Adventure', 'Fantasy']",2012
Toaru Kagaku no Railgun S,https://cdn.myanimelist.net/images/anime/7/75610.jpg,8.01,"['Action', 'Fantasy', 'Sci-Fi', 'Super Power']",2013
Juuni Kokuki,https://cdn.myanimelist.net/images/anime/6/50859.jpg,8.01,"['Action', 'Adventure', 'Fantasy', 'Isekai']",2002
"Komi-san wa, Comyushou desu. 2nd Season",https://cdn.myanimelist.net/images/anime/1108/121157.jpg,8.01,"['Comedy', 'Love Status Quo', 'School']",2022
Slayers Next,https://cdn.myanimelist.net/images/anime/1165/92536.jpg,8.01,"['Action', 'Adventure', 'Comedy', 'Fantasy']",1996
SK∞,https://cdn.myanimelist.net/images/anime/1549/119195.jpg,8.01,"['Sports', 'Racing']",2021
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,https://cdn.myanimelist.net/images/anime/1299/144738.jpg,8.01,"['Action', 'Adventure', 'Fantasy']",2024
Pui Pui Molcar,https://cdn.myanimelist.net/images/anime/1484/119197.jpg,8.01,"['Comedy', 'Anthropomorphic']",2021
Shadows House 2nd Season,https://cdn.myanimelist.net/images/anime/1634/124231.jpg,8.01,"['Fantasy', 'Mystery']",2022
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,https://cdn.myanimelist.net/images/anime/1786/120117.jpg,8.0,"['Comedy', 'Romance', 'Love Polygon', 'School']",2013
Baby Steps 2nd Season,https://cdn.myanimelist.net/images/anime/9/73683.jpg,8.0,"['Sports', 'School']",2015
BanG Dream! 3rd Season,https://cdn.myanimelist.net/images/anime/1985/104767.jpg,8.0,"['CGDCT', 'Music', 'School']",2020
Kaichou wa Maid-sama!,https://cdn.myanimelist.net/images/anime/6/25254.jpg,8.0,"['Comedy', 'Romance', 'School']",2010
Naruto,https://cdn.myanimelist.net/images/anime/1141/142503.jpg,8.0,"['Action', 'Adventure', 'Fantasy', 'Martial Arts']",2002
Saiunkoku Monogatari 2nd Season,https://cdn.myanimelist.net/images/anime/1998/139962.jpg,8.0,"['Adventure', 'Fantasy', 'Romance', 'Historical', 'Reverse Harem']",2007
D.Gray-man,https://cdn.myanimelist.net/images/anime/13/75194.jpg,8.0,"['Action', 'Adventure', 'Fantasy', 'Urban Fantasy']",2006
Tokyo Magnitude 8.0,https://cdn.myanimelist.net/images/anime/10/13776.jpg,8.0,"['Award Winning', 'Drama']",2009
Boku no Hero Academia 3rd Season,https://cdn.myanimelist.net/images/anime/1319/92084.jpg,8.0,"['Action', 'School', 'Super Power']",2018
Zombieland Saga Revenge,https://cdn.myanimelist.net/images/anime/1118/115156.jpg,7.99,"['Comedy', 'Supernatural', 'Idols (Female)', 'Music', 'Parody']",2021
Kami nomi zo Shiru Sekai: Megami-hen,https://cdn.myanimelist.net/images/anime/6/51949.jpg,7.99,"['Comedy', 'Romance', 'Supernatural', 'Harem', 'Otaku Culture']",2013
ef: A Tale of Melodies.,https://cdn.myanimelist.net/images/anime/1675/131993.jpg,7.99,"['Drama', 'Mystery', 'Romance', 'Supernatural']",2008
Kimi ni Todoke 2nd Season,https://cdn.myanimelist.net/images/anime/1311/121574.jpg,7.99,"['Drama', 'Romance', 'School']",2011
Clannad,https://cdn.myanimelist.net/images/anime/1804/95033.jpg,7.99,"['Drama', 'Romance', 'School']",2007
Hachimitsu to Clover,https://cdn.myanimelist.net/images/anime/1301/133577.jpg,7.99,"['Comedy', 'Drama', 'Romance', 'Adult Cast', 'Love Polygon', 'Visual Arts']",2005
Hanada Shounen-shi,https://cdn.myanimelist.net/images/anime/2/87319.jpg,7.98,"['Comedy', 'Drama', 'Slice of Life', 'Supernatural']",2002
Haibane Renmei,https://cdn.myanimelist.net/images/anime/9/13134.jpg,7.98,"['Drama', 'Fantasy', 'Mystery', 'Suspense', 'Psychological']",2002
School Rumble Ni Gakki,https://cdn.myanimelist.net/images/anime/5/75490.jpg,7.98,"['Comedy', 'Romance', 'Gag Humor', 'Love Polygon', 'School']",2006
Shokugeki no Souma: San no Sara,https://cdn.myanimelist.net/images/anime/3/88434.jpg,7.98,"['Gourmet', 'Ecchi', 'School']",2017
Bungou Stray Dogs Wan!,https://cdn.myanimelist.net/images/anime/1293/111430.jpg,7.98,['Comedy'],2021
Touch,https://cdn.myanimelist.net/images/anime/3/53087.jpg,7.98,"['Drama', 'Romance', 'Sports', 'Love Polygon', 'School', 'Team Sports']",1985
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,https://cdn.myanimelist.net/images/anime/1582/101697.jpg,7.98,"['Fantasy', 'Isekai', 'Reincarnation']",2019
xxxHOLiC,https://cdn.myanimelist.net/images/anime/5/21858.jpg,7.97,"['Comedy', 'Drama', 'Mystery', 'Supernatural']",2006
Dragon Ball,https://cdn.myanimelist.net/images/anime/1887/92364.jpg,7.97,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts']",1986
Durarara!!x2 Shou,https://cdn.myanimelist.net/images/anime/12/67743.jpg,7.97,"['Action', 'Mystery', 'Supernatural']",2015
Hyouge Mono,https://cdn.myanimelist.net/images/anime/3/77282.jpg,7.97,"['Adult Cast', 'Historical', 'Samurai', 'Visual Arts']",2011
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,https://cdn.myanimelist.net/images/anime/1314/145530.jpg,7.97,"['Action', 'Historical', 'Samurai']",2024
Akagami no Shirayuki-hime 2nd Season,https://cdn.myanimelist.net/images/anime/12/77834.jpg,7.97,"['Drama', 'Romance', 'Medical']",2016
Kakushigoto,https://cdn.myanimelist.net/images/anime/1048/128385.jpg,7.97,"['Comedy', 'Childcare', 'Gag Humor', 'Otaku Culture', 'Workplace']",2020
Durarara!!x2 Ten,https://cdn.myanimelist.net/images/anime/8/74981.jpg,7.96,"['Action', 'Mystery', 'Supernatural']",2015
Bleach,https://cdn.myanimelist.net/images/anime/3/40451.jpg,7.96,"['Action', 'Adventure', 'Supernatural']",2004
Hokuto no Ken,https://cdn.myanimelist.net/images/anime/8/18502.jpg,7.96,"['Action', 'Drama', 'Sci-Fi', 'Gore', 'Martial Arts', 'Super Power']",1984
Youjo Senki,https://cdn.myanimelist.net/images/anime/5/82890.jpg,7.96,"['Action', 'Fantasy', 'Isekai', 'Military', 'Reincarnation']",2017
Yofukashi no Uta,https://cdn.myanimelist.net/images/anime/1045/123711.jpg,7.96,"['Romance', 'Supernatural', 'Vampire']",2022
Maoujou de Oyasumi,https://cdn.myanimelist.net/images/anime/1448/108514.jpg,7.96,"['Comedy', 'Fantasy', 'Parody']",2020
ReLIFE,https://cdn.myanimelist.net/images/anime/3/82149.jpg,7.96,"['Drama', 'Romance', 'School']",2016
Mahou Shoujo Lyrical Nanoha A's,https://cdn.myanimelist.net/images/anime/4/6767.jpg,7.96,"['Action', 'Comedy', 'Drama', 'Mahou Shoujo']",2005
Ookiku Furikabutte: Natsu no Taikai-hen,https://cdn.myanimelist.net/images/anime/10/18671.jpg,7.96,"['Sports', 'Team Sports']",2010
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,https://cdn.myanimelist.net/images/anime/1332/139318.jpg,7.96,"['Drama', 'Suspense', 'Psychological', 'School']",2024
Working!!!,https://cdn.myanimelist.net/images/anime/7/73886.jpg,7.95,"['Comedy', 'Romance', 'Workplace']",2015
Niehime to Kemono no Ou,https://cdn.myanimelist.net/images/anime/1397/133339.jpg,7.95,"['Fantasy', 'Romance', 'Anthropomorphic']",2023
Nagi no Asu kara,https://cdn.myanimelist.net/images/anime/7/53549.jpg,7.95,"['Drama', 'Fantasy', 'Romance', 'Love Polygon', 'Urban Fantasy']",2013
High Score Girl II,https://cdn.myanimelist.net/images/anime/1560/99904.jpg,7.95,"['Comedy', 'Love Polygon', 'Love Status Quo', 'School', 'Video Game']",2019
Bishoujo Senshi Sailor Moon: Sailor Stars,https://cdn.myanimelist.net/images/anime/1645/105992.jpg,7.95,"['Adventure', 'Comedy', 'Drama', 'Romance', 'Mahou Shoujo']",1996
Kanon (2006),https://cdn.myanimelist.net/images/anime/1362/128746.jpg,7.94,"['Drama', 'Romance', 'Supernatural']",2006
Fate/Grand Order: Zettai Majuu Sensen Babylonia,https://cdn.myanimelist.net/images/anime/1194/103420.jpg,7.94,"['Action', 'Fantasy', 'Isekai']",2019
Noragami,https://cdn.myanimelist.net/images/anime/1886/128266.jpg,7.94,"['Action', 'Supernatural', 'Mythology']",2014
Non Non Biyori,https://cdn.myanimelist.net/images/anime/2/51581.jpg,7.94,"['Slice of Life', 'CGDCT', 'Iyashikei', 'School']",2013
Kindaichi Shounen no Jikenbo,https://cdn.myanimelist.net/images/anime/1702/120440.jpg,7.94,['Mystery'],1997
Tate no Yuusha no Nariagari,https://cdn.myanimelist.net/images/anime/1490/101365.jpg,7.94,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Isekai']",2019
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,https://cdn.myanimelist.net/images/anime/1604/93531.jpg,7.94,"['Gourmet', 'Ecchi', 'School']",2018
Kobato.,https://cdn.myanimelist.net/images/anime/8/79838.jpg,7.94,"['Adventure', 'Fantasy', 'Romance']",2009
Kobayashi-san Chi no Maid Dragon,https://cdn.myanimelist.net/images/anime/5/85434.jpg,7.93,"['Slice of Life', 'Supernatural']",2017
Kono Oto Tomare!,https://cdn.myanimelist.net/images/anime/1464/99881.jpg,7.93,"['Drama', 'Music', 'School']",2019
Hidamari Sketch x Honeycomb,https://cdn.myanimelist.net/images/anime/2/50501.jpg,7.93,"['Slice of Life', 'CGDCT', 'Iyashikei', 'School', 'Visual Arts']",2012
Mawaru Penguindrum,https://cdn.myanimelist.net/images/anime/5/30238.jpg,7.93,"['Avant Garde', 'Drama', 'Mystery', 'Supernatural', 'Suspense', 'Psychological']",2011
Nurarihyon no Mago: Sennen Makyou,https://cdn.myanimelist.net/images/anime/5/77300.jpg,7.93,"['Action', 'Supernatural', 'Mythology']",2011
Wotaku ni Koi wa Muzukashii,https://cdn.myanimelist.net/images/anime/1864/93518.jpg,7.93,"['Comedy', 'Romance', 'Adult Cast', 'Otaku Culture', 'Workplace']",2018
Osomatsu-san,https://cdn.myanimelist.net/images/anime/7/76540.jpg,7.93,"['Comedy', 'Gag Humor', 'Parody']",2015
Atarashii Joushi wa Do Tennen,https://cdn.myanimelist.net/images/anime/1630/138388.jpg,7.93,"['Slice of Life', 'Adult Cast', 'Iyashikei', 'Workplace']",2023
Full Moon wo Sagashite,https://cdn.myanimelist.net/images/anime/1900/99154.jpg,7.93,"['Comedy', 'Drama', 'Romance', 'Supernatural', 'Music', 'Showbiz']",2002
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,https://cdn.myanimelist.net/images/anime/11/53587.jpg,7.92,"['Suspense', 'Adult Cast', 'High Stakes Game', 'Organized Crime', 'Psychological', 'Strategy Game']",2005
Phantom: Requiem for the Phantom,https://cdn.myanimelist.net/images/anime/8/22470.jpg,7.92,"['Action', 'Drama', 'Suspense', 'Organized Crime']",2009
Gochuumon wa Usagi desu ka? Bloom,https://cdn.myanimelist.net/images/anime/1900/109179.jpg,7.92,"['Slice of Life', 'CGDCT', 'Iyashikei', 'Workplace']",2020
Yowamushi Pedal,https://cdn.myanimelist.net/images/anime/5/53211.jpg,7.92,"['Sports', 'Racing']",2013
Love Live! Superstar!!,https://cdn.myanimelist.net/images/anime/1758/115692.jpg,7.92,"['Slice of Life', 'Idols (Female)', 'Music', 'School']",2021
Takarajima,https://cdn.myanimelist.net/images/anime/11/56123.jpg,7.92,"['Adventure', 'Drama', 'Mystery', 'Historical']",1978
Kimi to Boku. 2,https://cdn.myanimelist.net/images/anime/10/42107.jpg,7.91,"['Slice of Life', 'Iyashikei', 'School']",2012
Overlord,https://cdn.myanimelist.net/images/anime/1945/136600.jpg,7.91,"['Action', 'Adventure', 'Fantasy', 'Isekai']",2015
Yuru Yuri San☆Hai!,https://cdn.myanimelist.net/images/anime/7/76667.jpg,7.91,"['Comedy', 'Girls Love', 'CGDCT', 'Gag Humor', 'School']",2015
Eyeshield 21,https://cdn.myanimelist.net/images/anime/1079/133529.jpg,7.91,"['Sports', 'Team Sports']",2005
Kidou Senshi Gundam: Suisei no Majo Season 2,https://cdn.myanimelist.net/images/anime/1023/134768.jpg,7.91,"['Action', 'Sci-Fi', 'Mecha', 'School', 'Space']",2023
Overlord III,https://cdn.myanimelist.net/images/anime/1511/93473.jpg,7.91,"['Action', 'Adventure', 'Fantasy', 'Isekai']",2018
Log Horizon,https://cdn.myanimelist.net/images/anime/5/84004.jpg,7.91,"['Action', 'Adventure', 'Fantasy', 'Adult Cast', 'Video Game']",2013
Yakitate!! Japan,https://cdn.myanimelist.net/images/anime/3/76432.jpg,7.91,"['Comedy', 'Gourmet']",2004
City Hunter,https://cdn.myanimelist.net/images/anime/8/20587.jpg,7.91,"['Action', 'Comedy', 'Mystery', 'Adult Cast']",1987
Plastic Memories,https://cdn.myanimelist.net/images/anime/4/72750.jpg,7.91,"['Drama', 'Romance', 'Sci-Fi']",2015
Full Metal Panic! The Second Raid,https://cdn.myanimelist.net/images/anime/11/75261.jpg,7.91,"['Action', 'Mecha', 'Military']",2005
Vanitas no Karte,https://cdn.myanimelist.net/images/anime/1401/118483.jpg,7.9,"['Action', 'Fantasy', 'Mystery', 'Historical', 'Urban Fantasy', 'Vampire']",2021
Hidamari Sketch x ☆☆☆,https://cdn.myanimelist.net/images/anime/9/22349.jpg,7.9,"['Slice of Life', 'CGDCT', 'Iyashikei', 'School', 'Visual Arts']",2010
Tsue to Tsurugi no Wistoria,https://cdn.myanimelist.net/images/anime/1281/144104.jpg,7.9,"['Action', 'Adventure', 'Fantasy', 'School']",2024
Les Misérables: Shoujo Cosette,https://cdn.myanimelist.net/images/anime/1/1695.jpg,7.9,"['Drama', 'Historical']",2007
Kuuchuu Buranko,https://cdn.myanimelist.net/images/anime/3/18386.jpg,7.9,"['Avant Garde', 'Drama', 'Medical', 'Psychological']",2009
Ore Monogatari!!,https://cdn.myanimelist.net/images/anime/13/69455.jpg,7.9,"['Comedy', 'Romance']",2015
Ie Naki Ko Remy,https://cdn.myanimelist.net/images/anime/12/26250.jpg,7.9,"['Adventure', 'Drama', 'Historical']",1996
Gakuen Babysitters,https://cdn.myanimelist.net/images/anime/8/89978.jpg,7.9,"['Slice of Life', 'Childcare', 'Iyashikei', 'School']",2018
Yuri!!! on Ice,https://cdn.myanimelist.net/images/anime/6/81149.jpg,7.9,"['Award Winning', 'Sports', 'Performing Arts']",2016
Kaleido Star,https://cdn.myanimelist.net/images/anime/1230/98847.jpg,7.9,"['Comedy', 'Drama', 'Fantasy', 'Performing Arts']",2003
Hanasaku Iroha,https://cdn.myanimelist.net/images/anime/1491/117229.jpg,7.89,"['Drama', 'Workplace']",2011
Yagate Kimi ni Naru,https://cdn.myanimelist.net/images/anime/1783/96153.jpg,7.89,"['Drama', 'Girls Love', 'School']",2018
Berserk: Ougon Jidai-hen - Memorial Edition,https://cdn.myanimelist.net/images/anime/1607/127730.jpg,7.89,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Gore', 'Military']",2022
Mahoutsukai no Yome Season 2 Part 2,https://cdn.myanimelist.net/images/anime/1518/136823.jpg,7.89,"['Drama', 'Fantasy', 'Romance', 'Mythology', 'School', 'Urban Fantasy']",2023
Ginga Sengoku Gunyuuden Rai,https://cdn.myanimelist.net/images/anime/6/30829.jpg,7.89,"['Adventure', 'Romance', 'Sci-Fi', 'Space']",1994
Macross,https://cdn.myanimelist.net/images/anime/1553/137717.jpg,7.89,"['Action', 'Romance', 'Sci-Fi', 'Mecha', 'Military', 'Music', 'Space']",1982
Lupin III (2015),https://cdn.myanimelist.net/images/anime/9/75949.jpg,7.89,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast']",2015
Ergo Proxy,https://cdn.myanimelist.net/images/anime/1183/136187.jpg,7.89,"['Mystery', 'Sci-Fi', 'Suspense', 'Adult Cast', 'Psychological']",2006
Shirokuma Cafe,https://cdn.myanimelist.net/images/anime/6/75649.jpg,7.89,"['Slice of Life', 'Anthropomorphic', 'Iyashikei', 'Workplace']",2012
Kidou Senshi Zeta Gundam,https://cdn.myanimelist.net/images/anime/6/11153.jpg,7.89,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Mecha', 'Military', 'Space']",1985
Kingdom,https://cdn.myanimelist.net/images/anime/13/39511.jpg,7.89,"['Action', 'Historical', 'Military']",2012
Ushio to Tora (TV) 2nd Season,https://cdn.myanimelist.net/images/anime/1092/117404.jpg,7.89,"['Action', 'Adventure', 'Supernatural', 'Mythology']",2016
Zoku Sayonara Zetsubou Sensei,https://cdn.myanimelist.net/images/anime/13/75517.jpg,7.89,"['Comedy', 'Gag Humor', 'Parody', 'School']",2008
Zetsuen no Tempest,https://cdn.myanimelist.net/images/anime/7/42453.jpg,7.89,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Suspense', 'Psychological', 'Urban Fantasy']",2012
School Rumble,https://cdn.myanimelist.net/images/anime/1465/142014.jpg,7.89,"['Comedy', 'Romance', 'Gag Humor', 'Love Polygon', 'School']",2004
Sakigake!! Cromartie Koukou,https://cdn.myanimelist.net/images/anime/1782/130913.jpg,7.89,"['Comedy', 'Delinquents', 'Gag Humor', 'Parody', 'School']",2003
Jormungand: Perfect Order,https://cdn.myanimelist.net/images/anime/4/73278.jpg,7.89,"['Action', 'Adventure', 'Adult Cast', 'Military', 'Organized Crime']",2012
Saiunkoku Monogatari,https://cdn.myanimelist.net/images/anime/1976/139963.jpg,7.88,"['Adventure', 'Fantasy', 'Romance', 'Historical', 'Reverse Harem']",2006
Yuzuki-san Chi no Yonkyoudai.,https://cdn.myanimelist.net/images/anime/1194/138253.jpg,7.88,"['Slice of Life', 'School']",2023
Megalo Box,https://cdn.myanimelist.net/images/anime/1958/93533.jpg,7.88,"['Sci-Fi', 'Sports', 'Adult Cast', 'Combat Sports']",2018
Golden Kamuy,https://cdn.myanimelist.net/images/anime/1145/90880.jpg,7.88,"['Action', 'Adventure', 'Adult Cast', 'Historical', 'Military']",2018
Macross F,https://cdn.myanimelist.net/images/anime/9/15648.jpg,7.88,"['Action', 'Award Winning', 'Romance', 'Sci-Fi', 'Mecha', 'Military', 'Music', 'Space']",2008
Tokyo Revengers,https://cdn.myanimelist.net/images/anime/1839/122012.jpg,7.88,"['Action', 'Drama', 'Delinquents', 'Time Travel']",2021
Hoozuki no Reitetsu 2nd Season,https://cdn.myanimelist.net/images/anime/8/88280.jpg,7.88,"['Comedy', 'Fantasy', 'Mythology']",2017
Drifters,https://cdn.myanimelist.net/images/anime/10/80271.jpg,7.88,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Adult Cast', 'Gore', 'Historical', 'Isekai', 'Military', 'Samurai']",2016
Space☆Dandy,https://cdn.myanimelist.net/images/anime/4/56611.jpg,7.88,"['Comedy', 'Sci-Fi', 'Adult Cast', 'Space']",2014
ef: A Tale of Memories.,https://cdn.myanimelist.net/images/anime/1246/107820.jpg,7.87,"['Drama', 'Mystery', 'Romance']",2007
Dragon Ball Daima,https://cdn.myanimelist.net/images/anime/1723/145231.jpg,7.87,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts']",2024
Undead Girl Murder Farce,https://cdn.myanimelist.net/images/anime/1946/136661.jpg,7.87,"['Fantasy', 'Mystery', 'Adult Cast', 'Detective', 'Historical', 'Urban Fantasy', 'Vampire']",2023
Boku no Hero Academia 4th Season,https://cdn.myanimelist.net/images/anime/1412/107914.jpg,7.87,"['Action', 'School', 'Super Power']",2019
JoJo no Kimyou na Bouken (TV),https://cdn.myanimelist.net/images/anime/3/40409.jpg,7.87,"['Action', 'Adventure', 'Supernatural', 'Historical', 'Vampire']",2012
Jigoku Shoujo Futakomori,https://cdn.myanimelist.net/images/anime/5/86975.jpg,7.87,"['Horror', 'Mystery', 'Supernatural', 'Suspense', 'Psychological']",2006
Ie Naki Ko,https://cdn.myanimelist.net/images/anime/9/76757.jpg,7.87,"['Adventure', 'Drama', 'Historical']",1977
InuYasha,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,7.87,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Historical', 'Love Polygon', 'Mythology', 'Time Travel']",2000
Higurashi no Naku Koro ni,https://cdn.myanimelist.net/images/anime/12/19634.jpg,7.87,"['Horror', 'Mystery', 'Suspense', 'Gore', 'Psychological']",2006
Ookiku Furikabutte,https://cdn.myanimelist.net/images/anime/2/20751.jpg,7.87,"['Sports', 'Team Sports']",2007
Magic Kaito 1412,https://cdn.myanimelist.net/images/anime/3/67807.jpg,7.86,"['Adventure', 'Comedy', 'Romance']",2014
Zan Sayonara Zetsubou Sensei,https://cdn.myanimelist.net/images/anime/2/78774.jpg,7.86,"['Comedy', 'Gag Humor', 'Parody', 'School']",2009
Kami nomi zo Shiru Sekai II,https://cdn.myanimelist.net/images/anime/11/30030.jpg,7.86,"['Comedy', 'Romance', 'Supernatural', 'Harem', 'Otaku Culture']",2011
Urusei Yatsura (2022) 2nd Season,https://cdn.myanimelist.net/images/anime/1517/140830.jpg,7.86,"['Comedy', 'Romance', 'Sci-Fi']",2024
MF Ghost 2nd Season,https://cdn.myanimelist.net/images/anime/1037/145338.jpg,7.86,['Racing'],2024
Giji Harem,https://cdn.myanimelist.net/images/anime/1607/143547.jpg,7.86,"['Comedy', 'Romance', 'Love Status Quo', 'School']",2024
Kuroshitsuji: Kishuku Gakkou-hen,https://cdn.myanimelist.net/images/anime/1505/141820.jpg,7.86,"['Action', 'Mystery', 'Supernatural', 'Historical', 'Mythology', 'School']",2024
Paradise Kiss,https://cdn.myanimelist.net/images/anime/7/80636.jpg,7.86,"['Drama', 'Romance', 'School', 'Visual Arts']",2005
Cool Doji Danshi,https://cdn.myanimelist.net/images/anime/1123/134677.jpg,7.86,"['Slice of Life', 'Adult Cast', 'Iyashikei']",2022
Tonikaku Kawaii,https://cdn.myanimelist.net/images/anime/1613/108722.jpg,7.86,"['Comedy', 'Romance']",2020
Kidou Senshi Gundam: Suisei no Majo,https://cdn.myanimelist.net/images/anime/1440/127624.jpg,7.86,"['Action', 'Sci-Fi', 'Mecha', 'School', 'Space']",2022
Doraemon (1979),https://cdn.myanimelist.net/images/anime/3/3953.jpg,7.86,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Anthropomorphic', 'Kids', 'Shounen']",1979
K-On!,https://cdn.myanimelist.net/images/anime/10/76120.jpg,7.86,"['Comedy', 'CGDCT', 'Music', 'School']",2009
Terra e... (TV),https://cdn.myanimelist.net/images/anime/1013/117558.jpg,7.86,"['Action', 'Drama', 'Sci-Fi', 'Military', 'Space', 'Super Power']",2007
Soul Eater,https://cdn.myanimelist.net/images/anime/9/7804.jpg,7.85,"['Action', 'Comedy', 'Fantasy', 'School']",2008
Carole & Tuesday,https://cdn.myanimelist.net/images/anime/1611/96157.jpg,7.85,"['Drama', 'Sci-Fi', 'Music']",2019
Boku no Hero Academia,https://cdn.myanimelist.net/images/anime/10/78745.jpg,7.85,"['Action', 'School', 'Super Power']",2016
